Date,1M,2M,3M,6M,9M,1Y,2Y,3Y,4Y,5Y,7Y,10Y
5/10/2011,7.35,7.5,7.62,7.9,7.94,8.035,8.045,8.195,8.325,8.425,8.55,8.68
5/9/2011,7.35,7.5,7.65,7.965,7.95,8.08,8.105,8.245,8.345,8.445,8.545,8.65
5/6/2011,7.35,7.5,7.7,7.93,7.93,8.03,8.055,8.195,8.295,8.405,8.56,8.635
5/5/2011,7.35,7.475,7.72,7.965,8.0025,8.08,8.11,8.265,8.38,8.475,8.66,8.72
5/4/2011,7.35,7.5,7.675,7.925,8.03,8.145,8.18,8.345,8.445,8.56,8.675,8.82
5/3/2011,7.35,7.55,7.65,7.985,8,8.095,8.11,8.26,8.36,8.46,8.61,8.735
5/2/2011,7.225,7.425,7.535,7.785,7.8,7.875,7.94,8.135,8.26,8.365,8.51,8.655
4/29/2011,7.25,7.4,7.51,7.745,7.795,7.89,7.96,8.12,8.26,8.385,8.51,8.635
4/28/2011,7.2,7.35,7.42,7.65,7.735,7.815,7.895,8.105,8.235,8.365,8.51,8.635
4/27/2011,7.15,7.275,7.45,7.63,7.72,7.8,7.89,8.1,8.235,8.38,8.5,8.63
4/26/2011,7.15,7.25,7.45,7.635,7.7475,7.84,7.93,8.135,8.285,8.415,8.55,8.65
4/25/2011,7.175,7.3,7.41,7.63,7.73,7.85,7.935,8.145,8.29,8.415,8.55,8.65
4/22/2011,6.9,7.25,7.38,7.63,7.7225,7.815,7.905,8.115,8.255,8.385,8.55,8.65
4/21/2011,6.9,7.25,7.38,7.63,7.7225,7.815,7.905,8.115,8.255,8.385,8.55,8.65
4/20/2011,7.025,7.25,7.425,7.615,7.705,7.8,7.9,8.105,8.245,8.385,8.55,8.65
4/19/2011,7.025,7.25,7.4,7.635,7.7025,7.78,7.87,8.075,8.22,8.365,8.45,8.595
4/18/2011,7.025,7.25,7.3,7.6,7.6775,7.72,7.83,8.045,8.18,8.325,8.45,8.55
4/15/2011,7,7.2,7.39,7.575,7.64,7.71,7.8,8.005,8.165,8.315,8.49,8.55
4/14/2011,6.95,7.175,7.275,7.4,7.4425,7.525,7.63,7.86,8.02,8.19,8.325,8.38
4/13/2011,6.95,7.175,7.275,7.4,7.4425,7.525,7.63,7.86,8.02,8.19,8.375,8.38
4/12/2011,6.95,7.175,7.25,7.375,7.45,7.525,7.64,7.89,8.065,8.22,8.365,8.425
4/11/2011,7,7.175,7.275,7.395,7.4425,7.525,7.64,7.89,8.065,8.22,8.365,8.47
4/8/2011,7,7.225,7.275,7.395,7.43,7.525,7.625,7.875,8.035,8.185,8.29,8.4
4/7/2011,7,7.225,7.275,7.39,7.3975,7.445,7.545,7.785,7.945,8.095,8.29,8.35
4/6/2011,7,7.225,7.27,7.36,7.4025,7.495,7.595,7.845,8.01,8.18,8.29,8.35
4/5/2011,7,7.225,7.27,7.31,7.38,7.455,7.555,7.8,7.96,8.11,8.17,8.39
4/4/2011,7.2,7.3,7.29,7.35,7.325,7.395,7.495,7.735,7.9,8.02,8.145,8.29
4/1/2011,7.2,7.3,7.29,7.35,7.325,7.42,7.475,7.705,7.87,8.035,8.16,8.29
3/31/2011,7.2,7.3,7.29,7.35,7.325,7.395,7.495,7.715,7.885,8.05,8.2,8.21
3/30/2011,7.75,7.525,7.395,7.38,7.38,7.4275,7.5075,7.7175,7.9075,8.0575,8.15,8.28
3/29/2011,7.75,7.525,7.395,7.385,7.3775,7.425,7.505,7.73,7.89,8.0375,8.17,8.28
3/28/2011,7.75,7.525,7.4,7.39,7.395,7.44,7.5225,7.7175,7.8975,8.04,8.16,8.27
3/25/2011,7.75,7.525,7.425,7.39,7.385,7.4475,7.5325,7.75,7.9275,8.07,8.18,8.24
3/24/2011,7.75,7.525,7.425,7.415,7.415,7.47,7.555,7.765,7.93,8.07,8.18,8.27
3/23/2011,7.75,7.525,7.41,7.41,7.41,7.475,7.5625,7.7725,7.94,8.0725,8.18,8.29
3/22/2011,7.575,7.475,7.4,7.39,7.395,7.4575,7.5625,7.77,7.975,8.105,8.2,8.21
3/21/2011,7.575,7.475,7.4,7.38,7.395,7.465,7.5825,7.81,7.9825,8.1,8.265,8.28
3/18/2011,7.525,7.5,7.375,7.365,7.375,7.445,7.525,7.745,7.9225,8.05,8.15,8.3
3/17/2011,7.45,7.35,7.375,7.265,7.3475,7.42,7.495,7.6925,7.8475,7.985,8.075,8.205
3/16/2011,7.475,7.3,7.29,7.275,7.28,7.355,7.435,7.625,7.8075,7.94,8.07,8.18
3/15/2011,7.475,7.3,7.25,7.2475,7.2475,7.3175,7.42,7.6425,7.79,7.9275,8.06,8.2
3/14/2011,7.475,7.3,7.26,7.25,7.275,7.3,7.51,7.7275,7.87,7.985,8.095,8.225
3/11/2011,7.475,7.3,7.25,7.24,7.255,7.32,7.42,7.64,7.77,7.895,8.05,8.18
3/10/2011,7.475,7.3,7.26,7.25,7.29,7.305,7.395,7.6175,7.77,7.9025,8.06,8.15
3/9/2011,7.475,7.3,7.25,7.28,7.3,7.375,7.485,7.685,7.825,7.975,8.19,8.32
3/8/2011,7.475,7.325,7.29,7.31,7.335,7.365,7.47,7.68,7.845,8,8.19,8.32
3/7/2011,7.45,7.35,7.34,7.365,7.35,7.42,7.555,7.795,7.96,8.105,8.21,8.34
3/4/2011,7.45,7.35,7.275,7.315,7.34,7.44,7.56,7.785,7.95,8.1,8.21,8.34
3/3/2011,7.425,7.4,7.375,7.3525,7.3875,7.44,7.57,7.8,7.975,8.13,8.24,8.35
3/2/2011,7.45,7.325,7.375,7.4375,7.42,7.49,7.645,7.9,8.06,8.225,8.37,8.55
3/1/2011,7.45,7.325,7.375,7.4375,7.42,7.49,7.645,7.9,8.06,8.225,8.37,8.55
2/28/2011,7.55,7.325,7.375,7.4,7.44,7.505,7.645,7.9,8.06,8.22,8.37,8.55
2/25/2011,6.925,7.375,7.375,7.405,7.46,7.52,7.655,7.93,8.105,8.27,8.43,8.57
2/24/2011,6.9,7.375,7.36,7.41,7.43,7.51,7.635,7.905,8.07,8.23,8.375,8.5
2/23/2011,6.9,7.375,7.34,7.39,7.425,7.515,7.64,7.875,8.03,8.19,8.335,8.425
2/22/2011,6.9,7.375,7.35,7.37,7.405,7.5,7.63,7.86,8.02,8.17,8.29,8.425
2/21/2011,6.9,7.375,7.325,7.385,7.42,7.495,7.615,7.845,8,8.145,8.245,8.425
2/18/2011,6.9,7.35,7.34,7.38,7.42,7.52,7.63,7.86,8.01,8.16,8.29,8.425
2/17/2011,6.9,7.325,7.335,7.365,7.385,7.48,7.61,7.84,7.99,8.13,8.295,8.43
2/16/2011,6.95,7.35,7.32,7.35,7.39,7.53,7.66,7.885,8.035,8.18,8.325,8.46
2/15/2011,6.95,7.35,7.35,7.38,7.435,7.53,7.66,7.885,8.035,8.18,8.325,8.46
2/14/2011,6.95,7.35,7.35,7.4,7.42,7.5,7.635,7.86,8,8.14,8.33,8.465
2/11/2011,6.85,7.3,7.3125,7.3625,7.4125,7.47,7.61,7.84,8.01,8.17,8.335,8.46
2/10/2011,6.85,7.3,7.3,7.39,7.44,7.5,7.635,7.885,8.07,8.23,8.4,8.535
2/9/2011,6.825,7.325,7.35,7.38,7.44,7.525,7.665,7.925,8.11,8.28,8.435,8.56
2/8/2011,6.825,7.3,7.35,7.4,7.42,7.52,7.69,7.915,8.085,8.26,8.435,8.56
2/7/2011,6.8,7.275,7.315,7.405,7.45,7.54,7.69,7.95,8.13,8.29,8.455,8.59
2/4/2011,6.85,7.3,7.31,7.385,7.4,7.505,7.635,7.845,8.03,8.2,8.365,8.5
2/3/2011,6.85,7.3,7.325,7.315,7.35,7.44,7.56,7.755,7.94,8.115,8.26,8.395
2/2/2011,7,7.4,7.375,7.33,7.325,7.415,7.535,7.73,7.91,8.075,8.255,8.385
2/1/2011,7,7.44,7.275,7.355,7.35,7.44,7.565,7.765,7.935,8.09,8.15,8.325
1/31/2011,7,7.275,7.3,7.33,7.315,7.42,7.54,7.74,7.9,8.045,8.15,8.325
1/28/2011,6.9,7.075,7.325,7.265,7.315,7.365,7.49,7.69,7.86,8.015,8.195,8.325
1/27/2011,7.05,7.05,7.275,7.265,7.325,7.385,7.52,7.75,7.94,8.09,8.24,8.325
1/26/2011,7.075,7.125,7.35,7.28,7.375,7.385,7.525,7.77,7.975,8.13,8.295,8.425
1/25/2011,7.075,7.125,7.35,7.28,7.375,7.385,7.525,7.77,7.975,8.13,8.295,8.425
1/24/2011,7.1,7.15,7.375,7.35,7.4,7.49,7.62,7.855,8.04,8.2,8.275,8.39
1/21/2011,6.85,6.875,7.27,7.25,7.35,7.435,7.565,7.79,7.985,8.145,8.275,8.39
1/20/2011,6.8,6.825,7.27,7.25,7.33,7.435,7.54,7.76,7.94,8.075,8.225,8.295
1/19/2011,6.8,6.825,7.225,7.27,7.345,7.45,7.55,7.77,7.95,8.09,8.25,8.36
1/18/2011,6.8,6.85,7.245,7.245,7.315,7.405,7.525,7.74,7.92,8.07,8.185,8.31
1/17/2011,6.825,6.85,7.235,7.275,7.35,7.405,7.51,7.74,7.92,8.075,8.185,8.31
1/14/2011,6.725,6.725,7.1,7.17,7.2,7.32,7.45,7.685,7.885,8.03,8.09,8.28
1/13/2011,6.725,6.725,7.15,7.17,7.185,7.285,7.425,7.65,7.86,8.015,8.15,8.275
1/12/2011,6.75,6.775,7.175,7.185,7.225,7.33,7.49,7.73,7.94,8.09,8.235,8.36
1/11/2011,6.75,6.725,7.15,7.175,7.225,7.345,7.49,7.735,7.945,8.11,8.25,8.385
1/10/2011,6.65,6.725,7.05,7.05,7.145,7.33,7.48,7.72,7.93,8.08,8.22,8.35
1/7/2011,6.65,6.725,7,6.9,6.95,7.205,7.37,7.62,7.84,8,8.145,8.295
1/6/2011,6.55,6.7,7,6.9,7.065,7.185,7.315,7.58,7.815,8.01,8.16,8.265
1/5/2011,6.775,6.8,6.925,6.9,6.915,7.03,7.15,7.395,7.6,7.77,7.9,8.035
1/4/2011,6.825,6.825,7.075,7.015,7.045,7.11,7.21,7.44,7.63,7.785,7.9,8.03
1/3/2011,6.825,6.825,7.155,7.05,7.095,7.185,7.29,7.53,7.71,7.865,8.045,8.135
12/31/2010,6.825,6.825,7.1,6.985,7.075,7.17,7.28,7.495,7.675,7.825,8.01,8.11
12/30/2010,6.9,6.875,6.95,6.96,7.115,7.185,7.285,7.495,7.675,7.825,7.775,7.805
12/29/2010,6.875,6.85,6.995,7.02,7.09,7.19,7.29,7.51,7.69,7.85,7.96,8.05
12/28/2010,6.875,6.85,6.99,7.02,7.06,7.14,7.235,7.465,7.665,7.775,7.8,7.83
12/27/2010,6.9,6.875,6.97,7.03,7.075,7.11,7.235,7.465,7.665,7.835,7.955,8.06
12/24/2010,6.85,6.85,6.975,6.995,7.03,7.09,7.2,7.44,7.63,7.79,7.845,8.01
12/23/2010,6.875,6.875,6.97,6.965,7.01,7.04,7.165,7.415,7.65,7.775,7.73,7.77
12/22/2010,6.875,6.875,6.93,6.915,6.915,7.02,7.14,7.38,7.57,7.615,7.72,7.72
12/21/2010,6.875,6.875,6.875,6.85,6.86,6.93,6.945,7.225,7.415,7.555,7.665,7.715
12/20/2010,6.875,6.85,6.8,6.8,6.82,6.88,6.95,7.17,7.36,7.5,7.6,7.72
12/17/2010,6.875,6.85,6.8,6.72,6.75,6.89,6.965,7.145,7.345,7.485,7.5,7.755
12/16/2010,6.875,6.85,6.8,6.82,6.75,6.89,6.965,7.145,7.345,7.485,7.5,7.755
12/15/2010,6.875,6.9,6.94,6.9,6.895,7.02,7.06,7.25,7.435,7.595,7.66,7.705
12/14/2010,6.875,6.9,6.94,6.9,6.9,6.96,7.005,7.22,7.4,7.535,7.65,7.77
12/13/2010,6.875,6.9,6.94,6.9,6.9,7.025,7.07,7.265,7.44,7.585,7.685,7.81
12/10/2010,6.875,6.9,6.93,6.9,6.9,6.98,7.01,7.205,7.4,7.53,7.65,7.75
12/9/2010,6.875,6.9,6.93,6.9,6.9,6.98,7.01,7.21,7.39,7.51,7.63,7.67
12/8/2010,6.875,6.9,6.85,6.85,6.9,6.955,6.985,7.21,7.385,7.47,7.57,7.655
12/7/2010,6.85,6.825,6.875,6.8,6.83,6.96,6.985,7.175,7.34,7.465,7.58,7.7
12/6/2010,6.85,6.825,6.925,6.87,6.875,6.935,6.945,7.175,7.35,7.48,7.585,7.665
12/3/2010,6.85,6.825,6.85,6.82,6.83,6.845,6.87,7.07,7.24,7.4,7.465,7.595
12/2/2010,6.85,6.825,6.8,6.77,6.8,6.815,6.835,7.055,7.22,7.345,7.435,7.55
12/1/2010,6.85,6.825,6.85,6.78,6.815,6.815,6.845,7.075,7.245,7.355,7.415,7.515
11/30/2010,6.875,6.85,6.85,6.79,6.8,6.805,6.845,7.065,7.2,7.315,7.415,7.515
11/29/2010,6.95,6.9,6.825,6.825,6.83,6.825,6.82,6.985,7.12,7.255,7.35,7.455
11/26/2010,6.85,6.825,6.85,6.775,6.76,6.795,6.8075,6.9825,7.1325,7.24,7.31,7.44
11/25/2010,6.85,6.825,6.8,6.79,6.77,6.7875,6.7975,6.965,7.115,7.245,7.31,7.37
11/24/2010,6.825,6.8,6.8,6.715,6.75,6.77,6.78,6.95,7.095,7.225,7.35,7.43
11/23/2010,6.825,6.8,6.775,6.69,6.7,6.7275,6.745,6.9125,7.1,7.225,7.34,7.4
11/22/2010,6.9,6.875,6.8,6.75,6.685,6.74,6.76,6.945,7.135,7.2525,7.34,7.42
11/19/2010,6.9,6.875,6.8,6.75,6.75,6.74,6.765,6.965,7.135,7.255,7.3,7.37
11/18/2010,6.9,6.875,6.8,6.685,6.705,6.685,6.71,6.905,7.09,7.22,7.35,7.425
11/17/2010,6.9,6.85,6.85,6.71,6.71,6.71,6.74,6.945,7.13,7.27,7.39,7.47
11/16/2010,6.9,6.85,6.85,6.71,6.71,6.705,6.725,6.925,7.11,7.235,7.37,7.47
11/15/2010,6.9,6.85,6.8,6.72,6.725,6.725,6.77,6.945,7.12,7.27,7.39,7.5
11/12/2010,6.9,6.85,6.8,6.75,6.75,6.735,6.75,6.935,7.11,7.235,7.36,7.465
11/11/2010,6.9,6.85,6.8,6.74,6.74,6.775,6.815,6.995,7.145,7.275,7.38,7.49
11/10/2010,6.8,6.75,6.7,6.65,6.63,6.735,6.745,6.96,7.115,7.255,7.335,7.465
11/9/2010,6.8,6.75,6.7,6.675,6.695,6.68,6.705,6.915,7.025,7.175,7.285,7.4
11/8/2010,6.7,6.7,6.65,6.625,6.65,6.695,6.705,6.885,7.045,7.2,7.305,7.42
11/5/2010,6.65,6.65,6.525,6.55,6.57,6.635,6.66,6.855,7.01,7.145,7.245,7.35
11/4/2010,6.65,6.65,6.525,6.55,6.57,6.635,6.66,6.855,6.975,7.145,7.245,7.315
11/3/2010,6.6,6.6,6.6,6.575,6.59,6.59,6.605,6.765,6.935,7.075,7.18,7.27
11/2/2010,6.6,6.6,6.5,6.58,6.6,6.6,6.6,6.755,6.9,7.04,7.16,7.265
11/1/2010,6.625,6.58,6.65,6.625,6.65,6.715,6.735,6.915,7.055,7.185,7.345,7.41
10/29/2010,6.65,6.655,6.65,6.67,6.69,6.72,6.74,6.91,7.07,7.205,7.35,7.425
10/28/2010,6.725,6.725,6.75,6.72,6.72,6.755,6.75,6.945,7.085,7.22,7.34,7.445
10/27/2010,6.725,6.725,6.75,6.75,6.75,6.775,6.775,6.965,7.11,7.23,7.34,7.45
10/26/2010,6.475,6.525,6.7,6.7,6.72,6.775,6.815,6.975,7.095,7.225,7.345,7.455
10/25/2010,6.475,6.525,6.6,6.62,6.65,6.71,6.735,6.915,7.055,7.19,7.3,7.41
10/22/2010,6.475,6.525,6.55,6.6,6.64,6.665,6.675,6.835,6.965,7.095,7.165,7.275
10/21/2010,6.475,6.525,6.6,6.64,6.68,6.715,6.73,6.875,7.015,7.125,7.195,7.265
10/20/2010,6.275,6.3,6.67,6.62,6.67,6.73,6.735,6.885,7.025,7.135,7.19,7.25
10/19/2010,6.275,6.3,6.67,6.62,6.67,6.705,6.715,6.875,7.015,7.135,7.25,7.3
10/18/2010,6.275,6.3,6.6,6.6,6.66,6.735,6.77,6.925,7.065,7.175,7.25,7.3
10/15/2010,6.275,6.3,6.5,6.55,6.675,6.655,6.7,6.87,7.01,7.13,7.25,7.2875
10/14/2010,6.275,6.3,6.4,6.52,6.59,6.64,6.7,6.865,7,7.14,7.25,7.3
10/13/2010,6.275,6.275,6.4,6.45,6.5,6.66,6.715,6.89,7.05,7.1725,7.25,7.3
10/12/2010,6.275,6.275,6.4,6.45,6.5,6.635,6.7,6.875,7.045,7.1775,7.3,7.31
10/11/2010,6.275,6.275,6.45,6.5,6.58,6.64,6.7475,6.94,7.105,7.2525,7.345,7.39
10/8/2010,6.275,6.275,6.3,6.495,6.56,6.66,6.77,6.9475,7.1075,7.255,7.3,7.42
10/7/2010,6.275,6.275,6.45,6.5,6.55,6.635,6.735,6.895,7.05,7.195,7.28,7.35
10/6/2010,6.275,6.3,6.375,6.48,6.52,6.615,6.705,6.865,7.04,7.2125,7.28,7.4
10/5/2010,6.3,6.3,6.4,6.51,6.54,6.65,6.76,6.96,7.125,7.28,7.355,7.5
10/4/2010,6.295,6.295,6.45,6.5,6.55,6.635,6.73,6.91,7.065,7.215,7.27,7.42
10/1/2010,6.295,6.295,6.295,6.43,6.44,6.585,6.665,6.825,6.975,7.125,7.18,7.29
9/30/2010,6.23,6.23,6.23,6.38,6.405,6.49,6.55,6.725,6.885,7.04,7.12,7.235
9/29/2010,6.175,6.275,6.225,6.4,6.45,6.475,6.555,6.725,6.875,7.025,7.12,7.205
9/28/2010,6.125,6.15,6.35,6.37,6.39,6.445,6.535,6.705,6.875,7.035,7.175,7.31
9/27/2010,6.125,6.15,6.35,6.38,6.4,6.465,6.565,6.725,6.905,7.04,7.135,7.27
9/24/2010,6.125,6.15,6.3,6.35,6.35,6.455,6.535,6.735,6.9,7.035,7.12,7.275
9/23/2010,6.125,6.15,6.3,6.35,6.35,6.435,6.535,6.735,6.91,7.055,7.15,7.32
9/22/2010,6.125,6.15,6.3,6.28,6.28,6.37,6.495,6.72,6.9,7.06,7.1975,7.32
9/21/2010,6.125,6.15,6.3,6.28,6.3,6.375,6.515,6.745,6.92,7.095,7.2475,7.36
9/20/2010,6.125,6.15,6.3,6.28,6.3,6.38,6.535,6.765,6.94,7.11,7.205,7.325
9/17/2010,6.05,6.175,6.2,6.31,6.65,6.375,6.535,6.765,6.945,7.105,7.255,7.37
9/16/2010,6.05,6.1,6.15,6.2,6.275,6.37,6.525,6.755,6.915,7.075,7.26,7.34
9/15/2010,5.875,5.975,6.02,6.07,6.135,6.215,6.385,6.625,6.815,6.995,7.165,7.33
9/14/2010,5.875,5.975,6.01,6.085,6.13,6.15,6.34,6.57,6.77,6.95,7.135,7.28
9/13/2010,5.65,5.8,5.95,5.96,6.12,6.205,6.375,6.6,6.825,7.005,7.155,7.32
9/10/2010,5.5,5.75,5.95,5.96,6.03,6.095,6.265,6.505,6.7,6.905,7.1,7.3
9/9/2010,5.5,5.75,5.95,5.96,6.03,6.095,6.265,6.505,6.7,6.905,7.1,7.3
9/8/2010,5.5,5.75,5.965,6,6.045,6.115,6.315,6.575,6.785,6.965,7.1,7.3
9/7/2010,5.5,5.75,5.9,5.975,6.4,6.085,6.285,6.55,6.75,6.955,7.125,7.295
9/6/2010,5.55,5.775,5.98,6.085,6.08,6.165,6.345,6.605,6.82,7.015,7.16,7.32
9/3/2010,5.55,5.775,5.98,6.05,6.08,6.125,6.31,6.555,6.755,6.965,7.16,7.25
9/2/2010,5.55,5.7,6.02,6.09,6.12,6.17,6.365,6.605,6.795,6.975,7.16,7.3
9/1/2010,5.55,5.7,6.025,6.065,6.1,6.155,6.345,6.565,6.76,6.975,7.175,7.275
8/31/2010,5.55,5.7,5.95,5.99,6.1,6.115,6.325,6.56,6.77,6.925,7.18,7.275
8/30/2010,5.6,5.85,6.01,6,6.06,6.11,6.325,6.56,6.77,6.985,7.195,7.3
8/27/2010,5.85,5.95,5.95,5.98,6.07,6.095,6.305,6.575,6.785,6.995,7.205,7.365
8/26/2010,5.85,5.95,5.925,5.98,6.07,6.12,6.315,6.595,6.835,7.055,7.225,7.38
8/25/2010,5.85,5.95,5.95,5.995,6.135,6.165,6.365,6.645,6.875,7.075,7.2,7.375
8/24/2010,5.85,5.95,5.95,6.05,6.11,6.135,6.335,6.615,6.845,7.035,7.175,7.365
8/23/2010,5.9,5.9,6.1,6.18,6.2,6.255,6.455,6.725,6.945,7.135,7.305,7.42
8/20/2010,5.9,5.9,6.19,6.17,6.21,6.27,6.44,6.7,6.885,7.07,7.225,7.415
8/19/2010,5.8,5.85,6.18,6.19,6.21,6.285,6.475,6.725,6.915,7.115,7.33,7.47
8/18/2010,5.8,5.85,6.15,6.15,6.175,6.25,6.475,6.725,6.915,7.115,7.22,7.3925
8/17/2010,5.8,5.85,6.05,6.1,6.13,6.25,6.445,6.675,6.85,7.015,7.09,7.29
8/16/2010,5.8,5.85,6.05,6.05,6.13,6.18,6.36,6.62,6.8,6.97,7.105,7.27
8/13/2010,5.825,5.875,6.03,6.065,6.18,6.22,6.4,6.665,6.855,7.04,7.245,7.36
8/12/2010,5.775,5.875,6,6.075,6.18,6.265,6.475,6.715,6.925,7.105,7.27,7.395
8/11/2010,5.6,5.8,5.95,6.06,6.15,6.225,6.49,6.74,6.96,7.125,7.255,7.45
8/10/2010,5.6,5.8,6,6.06,6.17,6.26,6.535,6.805,7.015,7.195,7.36,7.53
8/9/2010,5.6,5.85,6,6.05,6.17,6.24,6.515,6.805,7.045,7.235,7.425,7.515
8/6/2010,5.6,5.85,6,6.085,6.18,6.27,6.56,6.865,7.105,7.29,7.495,7.645
8/5/2010,5.6,5.975,6.02,6.15,6.3,6.39,6.685,6.975,7.215,7.425,7.59,7.785
8/4/2010,5.6,5.875,6,6.075,6.2,6.285,6.535,6.82,7.055,7.245,7.445,7.645
8/3/2010,5.6,5.875,6.1,6.14,6.225,6.325,6.585,6.865,7.08,7.275,7.395,7.68
8/2/2010,5.6,5.875,6.07,6.15,6.3,6.455,6.725,6.975,7.16,7.355,7.465,7.76
7/30/2010,5.6,5.875,6,6.125,6.29,6.365,6.6675,6.915,7.095,7.275,7.395,7.685
7/29/2010,5.8,5.825,5.95,6.05,6.175,6.27,6.575,6.875,7.06,7.235,7.42,7.55
7/28/2010,5.775,5.775,5.975,6.05,6.085,6.165,6.475,6.78,6.965,7.145,7.34,7.55
7/27/2010,5.75,5.75,6,6.025,6.05,6.12,6.415,6.695,6.895,7.085,7.29,7.495
7/26/2010,5.75,5.725,5.675,5.7,5.8,5.92,6.255,6.535,6.76,6.96,7.13,7.375
7/23/2010,5.75,5.725,5.68,5.71,5.78,5.88,6.23,6.515,6.75,6.955,7.125,7.375
7/22/2010,5.75,5.725,5.7,5.68,5.75,5.92,6.22,6.48,6.67,6.94,7.175,7.375
7/21/2010,5.75,5.5,5.725,5.735,5.77,5.915,6.225,6.485,6.72,6.935,7.175,7.375
7/20/2010,5.75,5.5,5.7,5.7,5.76,5.885,6.195,6.49,6.7,6.905,7.04,7.24
7/19/2010,5.75,5.5,5.57,5.54,5.62,5.77,6.08,6.39,6.595,6.815,7,7.2
7/16/2010,5.75,5.5,5.65,5.6,5.63,5.755,6.085,6.38,6.615,6.825,7,7.2
7/15/2010,5.5,5.5,5.5,5.51,5.57,5.705,6.04,6.36,6.6,6.8,7,7.2
7/14/2010,5.5,5.5,5.41,5.47,5.53,5.63,5.995,6.3,6.555,6.785,7,7.2
7/13/2010,5.5,5.5,5.48,5.5,5.58,5.6475,6.04,6.36,6.57,6.78,6.93,7.13
7/12/2010,5.5,5.5,5.5,5.575,5.625,5.705,6.035,6.34,6.565,6.775,6.94,7.15
7/9/2010,5.5,5.5,5.5,5.58,5.61,5.7375,6.08,6.3775,6.605,6.82,7.02,7.18
7/8/2010,5.475,5.475,5.43,5.49,5.54,5.69,6.0275,6.33,6.565,6.78,6.93,7.14
7/7/2010,5.425,5.425,5.46,5.425,5.545,5.65,5.975,6.295,6.5325,6.755,6.98,7.14
7/6/2010,5.425,5.425,5.47,5.5125,5.575,5.6975,6.0475,6.3525,6.595,6.82,6.945,7.145
7/5/2010,5.425,5.425,5.47,5.5,5.55,5.6675,6.0125,6.31,6.54,6.78,6.985,7.185
7/2/2010,5.325,5.325,5.18,5.125,5.325,5.415,5.795,6.14,6.375,6.65,6.875,7.075
7/1/2010,5.3,5.3,5.19,5.21,5.33,5.39,5.785,6.13,6.38,6.625,6.89,7.105
6/30/2010,5.3,5.3,5.19,5.23,5.35,5.475,5.875,6.215,6.47,6.71,6.9,7.08
6/29/2010,5.35,5.3,5.24,5.3,5.39,5.53,5.92,6.25,6.485,6.7275,6.955,7.145
6/28/2010,5.35,5.25,5.29,5.41,5.455,5.57,5.975,6.31,6.55,6.795,7.0775,7.285
6/25/2010,5.35,5.25,5.35,5.35,5.42,5.5675,5.975,6.3,6.56,6.805,6.98,7.15
6/24/2010,5.4,5.3,5.28,5.29,5.355,5.44,5.84,6.18,6.44,6.695,6.94,7.155
6/23/2010,5.4,5.3,5.255,5.285,5.38,5.48,5.91,6.26,6.505,6.795,7.02,7.245
6/22/2010,5.4,5.3,5.19,5.255,5.335,5.44,5.89,6.275,6.54,6.81,7.055,7.2825
6/21/2010,5.4,5.3,5.19,5.4,5.3,5.42,5.87,6.26,6.56,6.835,7.0925,7.365
6/18/2010,5.4,5.3,5.315,5.45,5.475,5.54,5.96,6.315,6.5825,6.855,7.0725,7.2525
6/17/2010,5.4,5.3,5.35,5.3,5.37,5.585,6.02,6.395,6.69,6.955,7.055,7.3225
6/16/2010,5.4,5.3,5.35,5.3,5.35,5.42,5.895,6.28,6.5825,6.865,7.145,7.37
6/15/2010,5.4,5.3,5.375,5.325,5.3,5.4825,6,6.385,6.66,6.905,7.15,7.49
6/14/2010,5.4,5.3,5.2,5.075,5.14,5.3125,5.845,6.255,6.555,6.8475,7.135,7.405
6/11/2010,5.35,4.95,5.15,5.04,5.1,5.235,5.755,6.155,6.4,6.745,7.035,7.305
6/10/2010,5.35,4.95,4.95,4.95,5,5.155,5.635,6.03,6.3225,6.615,6.91,7.16
6/9/2010,5.35,4.95,5,4.9,5.01,5.13,5.58,5.975,6.275,6.565,6.855,7.105
6/8/2010,5.35,4.95,5,4.9,4.99,5.14,5.575,5.955,6.24,6.53,6.795,7.07
6/7/2010,4.8,4.575,4.85,4.82,4.92,5.08,5.545,5.95,6.245,6.5325,6.84,7.11
6/4/2010,4.8,4.575,4.73,4.8,4.915,5.085,5.53,6.04,6.33,6.615,6.915,7.14
6/3/2010,4.8,4.575,4.73,4.775,4.85,5.075,5.55,5.9825,6.3225,6.615,6.9525,7.225
6/2/2010,4.8,4.575,4.7,4.775,4.82,5.005,5.5,5.9275,6.21,6.515,6.855,7.125
6/1/2010,4.8,4.575,4.85,4.675,4.855,4.995,5.4875,5.9325,6.24,6.5175,6.815,7.085
5/31/2010,4.8,4.575,4.725,4.61,4.74,4.965,5.48,5.945,6.2275,6.53,6.795,7.065
5/28/2010,4.55,4.175,4.64,4.7,4.75,4.96,5.465,5.91,6.23,6.515,6.8525,7.115
5/27/2010,4.55,4.175,4.58,4.67,4.8,4.995,5.4,5.88,6.2,6.495,6.795,7.065
5/26/2010,4.55,4.175,4.58,4.67,4.8,4.99,5.46,5.86,6.185,6.47,6.755,7.0375
5/25/2010,4.55,4.175,4.56,4.64,4.79,4.945,5.37,5.7,6.0025,6.275,6.58,6.85
5/24/2010,4.35,4.1,4.52,4.61,4.76,4.96,5.41,5.8125,6.1075,6.37,6.725,6.975
